course_id,course,city,state,street,zip_code,lng,lat,hole,public_private,golf_season,beg_mnth,end_mnth,championship_par,championship_yards,championship_slope,championship_usga,middle_par,middle_yards,middle_slope,middle_usga,forward_par,forward_yards,forward_slope,forward_usga
7886,Grand National Golf Club,Hinckley,Minnesota,300 Lady Luck Dr,55037,-92.91695729999999,46.0071544,18,Public,Open: 5/01 Closed: 10/31,5,10,72,6894,137,73.60,72,6530,134,72.00,72,5100,122,69.60
7888,Meadowbrook Golf Club,Hopkins,Minnesota,201 Meadowbrook Rd,55343,-93.37370399999999,44.921011,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6457,130,71.20,72,6156,127,70.70,72,4811,119,67.40
7889,Oak Ridge Country Club,Hopkins,Minnesota,700 Oak Ridge Rd,55305,-93.40615299999999,44.935211,18,Private,Open: 4/01 Closed: 11/01,4,10,70,6569,138,72.60,70,6307,136,71.40,73,5729,137,74.20
7890,Valley High Country Club,Houston,Minnesota,Route 2,55943,-91.5684764,43.7632995,18,Public,Open: 4/01 Closed: 11/01,4,10,71,6168,113,68.30,71,5899,110,67.00,75,5289,109,69.20
7891,"Greens at Howard Lake, The",Howard Lake,Minnesota,5055 County Rd 7 SW,55349,-94.0553219,45.0755576,9,Public,Open: 5/01 Closed: 11/01,5,10,36,3313,123,35.60,36,3100,119,34.60,36,2572,114,34.30
7893,Crow River Country Club,Hutchinson,Minnesota,915 Colorado St NW,55350,-94.39635009999999,44.9050911,18,Private,Open: 4/01 Closed: 11/01,4,10,71,6507,118,70.90,71,5847,112,68.00,71,5443,114,69.70
7894,Falls Country Club,International Falls,Minnesota,Golf Course Rd,56649,-93.455953,48.57486,18,Semi-Private,Open: 4/15 Closed: 11/15,4,11,72,6632,122,71.90,72,6233,118,70.00,72,5141,115,69.40
7895,The Executive at Inver Wood Golf Course,Inver Grove Heights,Minnesota,1850 70th St E,55077,-93.0697103,44.8460293,9,Public,Open: 4/01 Closed: 11/01,4,10,30,1857,82,28.30,30,1631,78,27.30,30,1444,80,27.60
7896,Arbor Pointe Golf Club,Inver Grove Heights,Minnesota,8919 Cahill Ave E,55076,-93.04208159999999,44.8247057,9,Public,Open: 4/01 Closed: 10/01,4,9,31,2079,107,39.90,31,1900,104,30.90,31,1608,97,28.00
7897,Eighteen Hole at Inver Wood Golf Course,Inver Grove Heights,Minnesota,1850 70th St E,55077,-93.0697103,44.8460293,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6724,140,72.60,72,6194,135,70.20,72,5175,128,70.70
7898,Fiddlestix Golf Course,Isle,Minnesota,1081 395th St,56342,-93.4341608,46.1179217,18,Public,Open: 4/01 Closed: 11/01,4,10,71,6078,122,69.30,71,5705,116,67.90,71,5078,124,69.50
7900,Loon Lake Public Golf Course,Jackson,Minnesota,Route 3,56143,-94.9886022,43.6207915,9,Public,Open: 4/01 Closed: 11/01,4,10,36,3092,117,34.60,36,2991,115,34.10,36,2514,110,34.00
7901,Prairie Ridge Golf Course,Janesville,Minnesota,2000 N Main St,56048,-93.70928280000001,44.1276579,9,Public,Open: 4/01 Closed: 11/01,4,10,36,3370,131,36.50,36,2949,123,34.60,36,2631,121,35.80
7904,Kimball Golf Club,Kimball,Minnesota,11823 County Rd 150,55353,-94.2967896,45.2953554,18,Semi-Private,Open: 4/01 Closed: 11/01,4,10,72,6652,124,72.00,72,6389,122,70.70,72,5323,120,70.80
7906,Lake Pepin Golf Course,Lake City,Minnesota,Rural Route 4,55041,-92.2666914,44.4492982,9,Semi-Private,Open: 5/01 Closed: 11/30,5,11,36,3379,126,36.00,36,3131,122,34.90,36,2698,115,35.40
7908,Blue/White at Tartan Park Golf Course,Lake Elmo,Minnesota,11455 20th St No,55042,-92.8696966,44.9779394,18,Private,Open: 4/01 Closed: 11/01,4,10,72,6855,127,72.10,72,6471,124,70.60,72,5580,127,71.60
7909,White/Red at Tartan Park Golf Course,Lake Elmo,Minnesota,11455 20th St No,55042,-92.8696966,44.9779394,18,Private,Open: 4/01 Closed: 11/01,4,10,72,6690,128,71.90,72,6466,125,70.90,72,5486,124,71.40
7911,Red/Blue at Tartan Park Golf Course,Lake Elmo,Minnesota,11455 20th St No,55042,-92.8696966,44.9779394,18,Private,Open: 4/01 Closed: 11/01,4,10,72,6781,125,72.00,72,6423,121,70.30,72,5582,123,71.60
7914,Crystal Lakes Golf Club,Lakeville,Minnesota,16725 Innisbrook Dr,55044,-93.2530982,44.7047654,18,Public,Open: 4/01 Closed: 11/30,4,11,71,6306,128,70.70,71,5827,124,68.60,71,4805,116,68.50
7915,Heritage Links Golf Club,Lakeville,Minnesota,8075 Lucerne Blvd,55044,-93.35468399999999,44.633333,18,Public,Open: 4/01 Closed: 10/31,4,10,71,6672,125,72.30,71,6320,121,70.70,71,5145,116,70.40
7916,Brackett's Crossing Country Club,Lakeville,Minnesota,17976 Judicial Rd,55044,-93.3139089,44.6861741,18,Private,Open: 4/01 Closed: 11/10,4,11,71,6921,139,74.30,71,6551,136,72.70,71,5234,123,71.30
7919,ShadowBrooke Golf Course,Lester Prairie,Minnesota,3192 State Hwy 7,55354,-94.0568278,44.9069212,18,Public,Open: 4/01 Closed: 10/01,4,9,71,6349,118,69.90,71,6040,116,68.40,71,4906,123,73.60
7920,Le Sueur Country Club,Le Sueur,Minnesota,Rural Route 1,56058,-93.9113634,44.4598517,18,Semi-Private,Open: 4/01 Closed: 11/01,4,10,70,6365,129,71.80,70,6117,126,70.60,72,5023,120,69.60
7923,Chisago Lakes Golf Course,Lindstrom,Minnesota,12975 192nd St,55045,-92.8479921,45.3894083,18,Semi-Private,Open: 4/01 Closed: 11/01,4,10,72,6529,119,71.20,72,6299,117,70.30,72,5714,124,72.70
7924,Litchfield Golf Club,Litchfield,Minnesota,W Pleasure Dr,55355,-94.5387985,45.11426460000001,9,Public,Open: 4/01 Closed: 11/01,4,10,35,3199,123,34.90,35,3067,121,34.30,35,2525,121,34.70
7926,Long Prairie Country Club,Long Prairie,Minnesota,405 6th St SE,56347,-94.85548419999999,45.9689275,18,Semi-Private,Open: 4/01 Closed: 10/01,4,9,72,6302,125,71.00,72,6024,122,69.80,72,5209,117,70.80
7929,Regulation Eighteen at Ridgewood Golf Course,Longville,Minnesota,Hwy 7,56655,-95.01676540000001,44.9354593,18,Public,Open: 4/15 Closed: 10/15,4,10,72,6564,129,72.00,72,6360,127,71.00,73,5669,127,72.90
7930,Luverne Country Club,Luverne,Minnesota,Rural Route 3,56156,-96.2025289,43.6555249,9,Semi-Private,Open: 4/01 Closed: 11/01,4,10,36,3339,125,36.20,36,3198,123,35.60,36,2516,113,34.50
7937,Mankato Golf Club,Mankato,Minnesota,Golf Club Rd,56002,-93.9776687,44.1920623,18,Private,Open: 4/01 Closed: 11/01,4,10,71,6215,130,70.20,71,5990,128,69.20,71,5009,126,68.90
7939,Regulation at Terrace View Golf Course,Mankato,Minnesota,Hwy 22 S,56001,-93.94919999999999,44.1635237,9,Public,Open: 4/01 Closed: 11/15,4,11,36,3304,118,35.50,36,3093,114,34.50,36,2464,110,34.00
7940,Rush Creek Golf Club,Maple Grove,Minnesota,7801 County Rd 101,55311,-93.51447569999999,45.0968334,18,Public,Open: 4/01 Closed: 10/15,4,10,72,7020,137,74.20,72,6223,131,70.00,72,5317,119,66.20
7941,Sundance Golf Club,Maple Grove,Minnesota,15240 113th Ave No,55369,-93.4743795,45.1594309,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6415,127,70.70,72,6192,125,69.60,73,5456,126,71.60
7945,Goodrich Golf Course,Maplewood,Minnesota,1820 N Van Dyke St,55109,-93.02129080000002,44.9959011,18,Public,Open: 4/01 Closed: 11/01,4,10,70,6223,110,68.60,70,5900,107,67.20,72,5316,113,69.30
7946,Marshall Golf Club,Marshall,Minnesota,800 Country Club Dr,56258,-95.80315999999999,44.437906,18,Semi-Private,Open: 4/01 Closed: 11/01,4,10,72,6601,130,71.60,72,6266,127,70.20,72,5136,124,70.20
7950,Eighteen Hole at Rolling Green Country Club,Medina,Minnesota,400 Evergreen Ln,55340,-93.534518,45.049185,18,Private,Open: 4/01 Closed: 11/01,4,10,72,7030,133,73.50,72,6604,129,71.60,72,5660,126,72.70
7951,The Eighteen Hole at Baker National Golf Course,Medina,Minnesota,2935 Parkview Dr,55340,-93.6044604,45.0319768,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6762,133,74.20,72,6294,128,71.80,72,5395,129,72.70
7953,Blueberry Pines Golf Club,Menahga,Minnesota,Hwy 71 No,56464,-95.09574549999999,46.7498494,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6693,135,72.60,72,6393,132,71.40,72,5024,123,69.50
7955,Mendakota Country Club,Mendota Heights,Minnesota,2075 Mendakota Dr,55120,-93.13497079999999,44.8799192,18,Private,Open: 4/01 Closed: 11/01,4,10,71,6383,133,70.80,71,6078,130,69.80,71,5259,120,70.90
7956,Somerset Country Club,Mendota Heights,Minnesota,1416 Dodd Rd,55118,-93.110356,44.901471,18,Private,Open: 4/01 Closed: 11/01,4,10,72,6728,133,73.50,72,6445,130,72.30,73,5708,134,74.80
7957,Milaca Golf Club,Milaca,Minnesota,Central Ave No,56353,-93.65281689999999,45.76113660000001,9,Semi-Private,Open: 4/01 Closed: 11/01,4,10,35,2963,112,34.10,35,2903,111,33.90,37,2716,121,35.90
7958,Columbia Golf Course,Minneapolis,Minnesota,3300 Central Ave NE,55418,-93.2484121,45.028132,18,Public,Open: 4/01 Closed: 11/01,4,10,71,6371,122,70.00,71,6121,119,68.80,71,5191,117,69.30
7959,Francis A. Gross Golf Course,Minneapolis,Minnesota,2201 Saint Anthony Blvd,55418,-93.2125738,45.00977169999999,18,Public,Open: 4/01 Closed: 11/01,4,10,71,6574,122,70.80,71,6348,120,69.80,71,5257,117,70.70
7960,Hiawatha Golf Course,Minneapolis,Minnesota,4553 Longfellow Ave S,55407,-93.24601620000001,44.9204559,18,Public,Open: 4/01 Closed: 11/01,4,10,73,6645,123,71.20,73,6279,119,69.50,74,5796,125,72.50
7961,"Minikahda Club, The",Minneapolis,Minnesota,3205 Excelsior Blvd,55416,-93.321196,44.94333229999999,18,Private,Open: 4/01 Closed: 11/01,4,10,73,6671,136,72.30,73,6410,134,71.10,73,5289,129,70.60
7962,Minneapolis Golf Club,Minneapolis,Minnesota,2001 Flag Ave S,55426,-93.39527609999999,44.96414360000001,18,Private,Open: 4/01 Closed: 11/01,4,10,72,6882,137,74.30,72,6517,133,72.70,74,5590,133,73.40
7963,Countryside Golf Club,Minneota,Minnesota,E Lyon St,56264,-95.98068160000001,44.5578886,9,Semi-Private,Open: 4/01 Closed: 11/01,4,10,36,3260,120,35.30,36,3113,117,34.60,36,2678,116,34.80
7967,Montevideo Country Club,Montevideo,Minnesota,W Hwy 212,56265,-95.7268555,44.937026,18,Semi-Private,Open: 4/01 Closed: 11/01,4,10,72,6154,116,70.00,72,5735,113,68.10,72,5063,118,69.40
7968,Montgomery Golf Club,Montgomery,Minnesota,900 Rogers Dr,56069,-93.576607,44.449988,18,Semi-Private,Open: 4/01 Closed: 11/01,4,10,72,6540,125,71.50,72,6193,122,69.90,72,5029,125,68.90
7969,Gold at Silver Springs Golf Course,Monticello,Minnesota,1855 County Rd 39 NE,55362,-93.851812,45.3071964,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6730,117,70.80,72,6438,115,69.50,72,5959,121,72.60
7970,Monticello Country Club,Monticello,Minnesota,1201 Golf Course Rd,55362,-93.8170449,45.307336,18,Semi-Private,Open: 4/01 Closed: 11/01,4,10,71,6236,123,70.60,71,5872,119,68.90,72,5085,117,69.80
7971,Silver at Silver Springs Golf Course,Monticello,Minnesota,1855 County Rd 39 NE,55362,-93.851812,45.3071964,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6956,118,72.10,72,6622,115,70.50,72,6176,126,73.90
7973,"Meadows Public Golf Course, The",Moorhead,Minnesota,401 34th St S,56560,-96.72819199999999,46.8717425,18,Public,Open: 4/01 Closed: 10/31,4,10,72,6862,125,72.20,72,6490,121,70.50,72,5150,114,69.30
7974,Moorhead Country Club,Moorhead,Minnesota,N River Dr,56560,-96.7687438,46.9007612,18,Private,Open: 4/01 Closed: 11/01,4,10,72,6404,129,71.70,72,6019,125,70.10,72,5047,120,70.00
7975,Village Green Public Golf Course,Moorhead,Minnesota,3420 Village Green Blvd,56560,-96.72302099999999,46.840152,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6763,119,72.00,72,6440,116,70.50,72,5386,114,69.90
7977,Spring Brook Golf Course,Mora,Minnesota,Route 1 County Rd 69,55051,-93.225485,45.875333,18,Semi-Private,Open: 4/15 Closed: 10/15,4,10,70,6259,130,71.30,70,5922,127,69.80,70,4721,121,68.90
7979,Pine Ridge Golf Club,Motley,Minnesota,100 Hillcrest Rd,56466,-94.64016690000001,46.2604654,18,Public,Open: 4/15 Closed: 10/15,4,10,73,6449,124,71.10,73,6145,121,69.90,73,5744,129,72.60
7980,Burl Oaks Golf Club,Mound,Minnesota,5400 N Arm Dr,55364,-93.66358,44.97513499999999,18,Private,Open: 4/01 Closed: 11/01,4,10,71,6597,131,72.80,71,6212,127,71.10,72,5355,123,71.90
7982,"Bridges of Mounds View, The",Mounds View,Minnesota,8290 Coral Sea Sr,55449,-93.1987978,45.1219851,9,Public,Open: 3/15 Closed: 11/15,3,11,32,2242,95,30.60,32,2036,91,29.70,32,1701,93,29.30
7986,Creek's Bend Golf Course,New Prague,Minnesota,26826 Langford Ave,56071,-93.50618899999999,44.5610717,18,Public,Open: 4/15 Closed: 11/10,4,11,72,6205,124,70.00,72,5860,117,68.30,72,4906,115,68.20
7987,New Prague Golf Club,New Prague,Minnesota,400 Lexington Ave S,56071,-93.567965,44.5403499,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6335,121,69.50,72,6030,118,68.10,72,5032,116,68.30
7989,New Ulm Country Club,New Ulm,Minnesota,1 Golf Dr,56073,-94.4587665,44.289183,18,Semi-Private,Open: 4/01 Closed: 11/01,4,10,71,6271,121,71.00,71,6010,119,69.70,72,4973,115,69.50
7990,"Woods/Marsh at Pines at Grand View Lodge, The",Nisswa,Minnesota,134 S Nokomis Ave,56468,-94.3136016,46.495504,18,Resort,Open: 4/01 Closed: 10/15,4,10,72,6874,139,73.90,72,6471,136,72.10,72,5134,129,71.30
7991,"Marsh/Lakes at Pines at Grand View Lodge, The",Nisswa,Minnesota,134 S Nokomis Ave,56468,-94.3136016,46.495504,18,Resort,Open: 4/01 Closed: 10/15,4,10,72,6883,141,74.30,72,6479,138,72.70,72,5210,132,70.70
7992,"Preserve at Pines at Grand View Lodge, The",Nisswa,Minnesota,134 S Nokomis Ave,56468,-94.3136016,46.495504,18,Resort,Open: 4/01 Closed: 10/15,4,10,72,6601,135,71.60,72,6204,132,69.90,72,4816,119,68.80
7994,"Deacon's Lodge at Pines at Grand View Lodge, The",Nisswa,Minnesota,134 S Nokomis Ave,56468,-94.3136016,46.495504,18,Resort,Open: 4/01 Closed: 10/15,4,10,72,6964,128,73.80,72,6541,124,71.90,72,5364,121,71.00
7997,"Lakes/Woods at Pines at Grand View Lodge, The",Nisswa,Minnesota,134 S Nokomis Ave,56468,-94.3136016,46.495504,18,Resort,Open: 4/01 Closed: 10/15,4,10,72,6837,137,74.20,72,6452,134,72.40,72,5112,128,70.60
8000,Willinger's Golf Club,Northfield,Minnesota,6900 Canby Trl,55057,-93.3143769,44.49263,18,Public,Open: 4/15 Closed: 11/01,4,10,72,6711,140,73.30,72,6233,136,71.10,72,5166,130,71.60
8001,North Links Golf Course,North Mankato,Minnesota,RFD 2,56003,-94.033845,44.1732996,18,Public,Open: 4/01 Closed: 10/31,4,10,72,6073,117,69.10,72,5624,113,67.00,72,4659,114,67.00
8002,North Oaks Golf Club,North Oaks,Minnesota,54 E Oaks Rd,55127,-93.0946086,45.08448019999999,18,Private,year round,1,12,71,6622,133,72.50,71,6383,131,71.50,74,5862,135,74.50
8003,Oak Marsh Golf Course,Oakdale,Minnesota,526 Inwood Ave No,55128,-92.9371249,44.9552574,18,Public,Open: 4/01 Closed: 10/31,4,10,70,6184,117,69.30,70,5793,113,67.50,70,4648,108,66.20
8005,Olivia Golf Club,Olivia,Minnesota,512 S 6th St,56277,-94.9843021,44.77276759999999,9,Semi-Private,Open: 4/01 Closed: 11/01,4,10,36,3279,125,36.10,36,3171,123,35.70,36,2668,118,35.90
8006,Black Brook at Izatys Golf & Yacht Club,Onamia,Minnesota,40005 85th Ave,56359,-93.5875291,46.1262046,18,Resort,Open: 4/01 Closed: 11/01,4,10,72,6867,140,74.20,72,6391,136,72.10,72,5119,122,71.10
8007,Sanctuary at Izatys Golf & Yacht Club,Onamia,Minnesota,40005 85th Ave,56359,-93.5875291,46.1262046,18,Resort,Open: 4/01 Closed: 11/01,4,10,72,6646,134,72.60,72,6169,129,70.50,72,5075,125,70.30
8008,Lakeview Golf Course,Orono,Minnesota,409 N Arm Dr,55364,-93.6399853,44.9708358,18,Public,Open: 4/01 Closed: 11/01,4,10,70,5468,108,65.80,70,5236,107,64.90,70,4882,109,67.10
8009,Ortonville Golf Club,Ortonville,Minnesota,Golf Course Rd,56278,-96.45526249999999,45.325983,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6182,117,68.90,72,6001,111,68.10,72,5419,115,70.60
8012,Hidden Creek Golf Course,Owatonna,Minnesota,4989 E Rose St,55060,-93.19118689999999,44.0878241,18,Public,Open: 4/01 Closed: 11/01,4,10,72,7002,126,73.50,72,6220,119,70.30,72,4554,110,66.20
8013,Brooktree Golf Course,Owatonna,Minnesota,1369 Cherry St,55060,-93.19957389999999,44.0943146,18,Public,Open: 4/01 Closed: 11/01,4,10,71,6684,122,72.10,71,6374,120,70.80,72,5534,122,71.60
8014,Owatonna Country Club,Owatonna,Minnesota,Lemond Rd,55060,-93.24416869999999,44.0748112,18,Semi-Private,Open: 4/01 Closed: 11/01,4,10,71,6296,132,71.80,71,6081,130,70.80,72,5358,132,72.40
8017,Headwaters Golf & Country Club,Park Rapids,Minnesota,County Rd 1,56470,-95.1665337,47.1751862,18,Semi-Private,Open: 4/01 Closed: 11/01,4,10,72,6506,130,70.70,72,6259,127,70.60,72,5382,123,71.70
8018,Koronis Hills Golf Club,Paynesville,Minnesota,Hwy 23 W,56362,-94.73300309999999,45.373756,18,Semi-Private,Open: 4/01 Closed: 11/01,4,10,71,6260,121,70.00,71,6060,119,69.00,72,5040,121,69.50
8024,"Preserve, The",Pequot Lakes,Minnesota,H C 2 40613,56472,-94.3094399,46.6030198,18,Public,Open: 5/01 Closed: 10/15,5,10,72,6601,135,71.60,72,6204,132,69.90,72,4816,119,68.80
8025,Whitefish Golf Club,Pequot Lakes,Minnesota,Route 1 County Rd 16,56472,-94.30940249999999,46.6313326,18,Public,Open: 4/15 Closed: 10/30,4,10,72,6407,128,70.70,72,6172,125,69.70,72,5680,127,73.00
8026,Perham Lakeside Country Club,Perham,Minnesota,County Rd 51,56573,-95.5740345,46.6654771,18,Public,Open: 4/15 Closed: 11/01,4,10,72,6575,128,72.50,72,6321,126,71.30,72,5388,122,71.10
8027,Pierz Municipal Golf Course,Pierz,Minnesota,603 Park Ave,56364,-94.0898682,45.9756605,9,Public,Open: 4/01 Closed: 10/01,4,9,35,3058,110,34.60,35,2974,109,34.20,38,2822,116,36.50
8028,Pine City Country Club,Pine City,Minnesota,Route 4,55063,-92.9560137,45.8453661,9,Semi-Private,Open: 4/01 Closed: 11/01,4,10,36,3240,121,35.50,36,3180,120,35.10,38,2945,124,37.00
8029,Pine Island Golf Course,Pine Island,Minnesota,2000 8th St SE,55963,-92.61801899999999,44.1956429,9,Public,Open: 4/01 Closed: 10/31,4,10,36,3365,128,36.10,36,3090,123,34.80,36,2482,114,34.40
8031,Irish Hills Golf Course,Pine River,Minnesota,Route 1,56474,-94.3940971,46.7191199,18,Public,Open: 4/15 Closed: 11/01,4,10,72,6011,115,67.80,72,5728,113,66.90,72,4446,112,67.50
8032,Pine River Country Club,Pine River,Minnesota,County Rd 2,56474,-94.4122948,46.7191731,9,Semi-Private,Open: 4/01 Closed: 11/01,4,10,36,3455,119,35.90,36,3158,113,34.50,36,2622,112,34.40
8033,Pipestone Country Club,Pipestone,Minnesota,8th Ave SE,56164,-96.307474,43.986448,9,Semi-Private,Open: 4/01 Closed: 11/01,4,10,36,3247,114,35.30,36,3041,110,34.30,37,2615,111,34.80
8035,Elm Creek Golf Links of Plymouth,Plymouth,Minnesota,18940 Hwy 55,55446,-93.5210868,45.0417555,18,Public,Open: 4/01 Closed: 11/01,4,10,70,6235,132,70.40,70,5773,128,68.80,71,4874,117,68.00
8037,Hollydale Golf Club,Plymouth,Minnesota,4710 Holly Ln No,55446,-93.496635,45.0400332,18,Public,Open: 4/01 Closed: 11/01,4,10,71,6160,121,70.10,71,5980,119,69.40,73,5128,120,69.90
8039,Princeton Golf Club,Princeton,Minnesota,Golf Course Rd,55372,-93.5777319,45.5635021,18,Semi-Private,Open: 4/01 Closed: 11/01,4,10,71,6365,126,70.80,71,6150,124,70.00,71,4901,115,68.90
8040,"Wilds Golf Club, The",Prior Lake,Minnesota,3151 Wilds Ridge,55372,-93.4571682,44.7373875,18,Public,Open: 4/01 Closed: 11/01,4,10,72,7025,140,74.70,72,6538,131,72.00,72,5095,126,70.20
8042,Scottdale Golf Club,Prior Lake,Minnesota,19400 Natchez Rd,55372,-93.3396071,44.6691553,9,Public,Open: 4/01 Closed: 11/01,4,10,37,3330,123,36.20,36,3147,119,35.40,36,2537,121,34.60
8045,Links at Northfork,Ramsey,Minnesota,9333 153rd St NW,55303,-93.43325139999999,45.247893,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6989,127,73.70,72,6344,121,71.00,72,5241,117,70.50
8046,Rum River Hills Golf Club,Ramsey,Minnesota,16659 Saint Francis Blvd,55303,-93.41577099999999,45.273155,18,Public,Open: 4/01 Closed: 11/01,4,10,71,6308,117,71.00,71,6091,115,70.00,71,5024,120,69.60
8047,Hawk Creek Country Club,Raymond,Minnesota,100 Spicer Ave NE,56282,-95.23833789999999,45.0173506,9,Public,Open: 4/15 Closed: 10/31,4,10,36,3227,120,35.20,36,3121,118,34.70,36,2475,112,34.00
8048,Oak Knolls Golf Club,Red Lake Falls,Minnesota,Hwy 32 S,56750,-96.2740853,47.8821769,9,Semi-Private,Open: 4/01 Closed: 11/01,4,10,36,2914,110,33.70,36,2759,107,33.20,38,2507,112,34.00
8049,Highlands at Mississippi National Golf Links,Red Wing,Minnesota,409 Golf Links Dr,55066,-92.4936859,44.5539711,18,Public,Open: 4/01 Closed: 11/01,4,10,71,6282,121,70.50,71,5877,117,68.70,71,5002,115,69.30
8050,Lowlands at Mississippi National Golf Links,Red Wing,Minnesota,409 Golf Links Dr,55066,-92.4936859,44.5539711,18,Public,Open: 4/01 Closed: 11/01,4,10,71,6484,126,71.00,71,6195,123,69.70,71,5450,121,71.00
8051,Red Wing Country Club,Red Wing,Minnesota,1311 W 6th St,55066,-92.54741399999999,44.5583675,18,Semi-Private,Open: 4/01 Closed: 11/01,4,10,71,6169,129,70.90,71,5892,126,69.70,72,4831,117,69.80
8052,Redwood Falls Golf Club,Redwood Falls,Minnesota,101 E Oak St,56283,-95.1217918,44.5498787,9,Semi-Private,Open: 4/01 Closed: 10/31,4,10,36,3223,132,36.20,36,3075,129,35.50,36,2734,122,36.50
8053,Stoney Creek Golf Course,Renville,Minnesota,820th Ave,56284,-95.2195105,44.7745752,9,Public,Open: 4/01 Closed: 11/01,4,10,36,3378,133,36.50,36,3266,130,35.70,36,2742,122,36.00
8054,Oak Hill Golf Club,Rice,Minnesota,9000 Hwy 10 NW,56367,-94.17053519999999,45.6988092,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6534,120,70.80,72,6035,119,68.60,72,5006,118,68.30
8055,Oak Summit Golf Course,Rochester,Minnesota,2751 County Rd 16 SW,55902,-92.501921,43.920616,18,Public,Open: 4/01 Closed: 11/30,4,11,71,6518,121,71.30,71,6128,117,69.50,71,5159,115,69.10
8056,Meadow Lakes Golf Club,Rochester,Minnesota,70 45th Ave SW,55902,-92.52605199999999,44.018787,18,Public,year round,1,12,71,6287,112,69.20,71,5946,109,68.10,71,4855,104,67.10
8058,Maple Valley Golf & Country Club,Rochester,Minnesota,8600 Maple Valley Rd SE,55904,-92.37577999999999,43.895938,18,Public,Open: 4/01 Closed: 11/01,4,10,71,6270,121,70.50,71,5990,118,69.10,71,5330,120,71.10
8059,Northern Hills Golf Club,Rochester,Minnesota,4805 41St Ave NW,55901,-92.52341039999999,44.03583159999999,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6310,126,70.00,72,5971,123,68.50,72,5522,126,71.60
8060,Rochester Golf & Country Club,Rochester,Minnesota,3100 Country Club Rd SW,55902,-92.5120712,44.0222811,18,Private,Open: 4/01 Closed: 11/01,4,10,71,6394,131,71.10,71,6199,130,70.20,72,5228,121,70.70
8062,Willow Creek Golf Course,Rochester,Minnesota,1700 SW 48th St,55902,-92.48619,43.9512399,18,Semi-Private,Open: 3/18 Closed: 11/15,3,11,70,6053,117,69.10,70,5702,114,67.50,70,5293,121,70.50
