course_id,course,city,state,street,zip_code,lng,lat,hole,public_private,golf_season,beg_mnth,end_mnth,championship_par,championship_yards,championship_slope,championship_usga,middle_par,middle_yards,middle_slope,middle_usga,forward_par,forward_yards,forward_slope,forward_usga,phone,architect,year_built,guest_policy,credit_card,range,rental_club,pro_in_House,metal_spikes_okay,weekday,weekend,tee_time_welcomed,rental_cart_available
8268,Pine Island Golf Club,Ocean Springs,Mississippi,2021 Beach View Dr,39564,-88.7595608,30.3712726,18,Semi-Private,year round,1,12,71,6369,129,70.90,71,6002,116,67.60,71,4915,109,67.80,(228) 875-1674,Pete Dye,1972,Open,"VISA, MasterCard, Amex Welcomed",Yes,Yes,No,Yes,$,$,Yes,Yes
8269,Gulf Hills Country Club,Ocean Springs,Mississippi,13701 Paso Rd,39564,-88.8380785,30.4267467,18,Resort,year round,1,12,71,6376,128,70.40,71,6200,126,69.70,72,5438,123,71.70,,Jack Daray,1927,Open,"VISA, MasterCard, Amex Welcomed",No,Yes,Yes,No,$,$,Yes,Included in fee
8270,St. Andrews Golf Club,Ocean Springs,Mississippi,2 Golfing Green Dr,39564,-88.7170198,30.3517412,18,Semi-Private,year round,1,12,72,6550,119,69.70,72,6037,116,68.60,72,4960,111,67.80,,James Thompson,1968,Open,"VISA, MasterCard, Amex Welcomed",Yes,Yes,Yes,Yes,$,$,Yes,Included in fee
8272,Wedgewood Golf Course,Olive Branch,Mississippi,5206 Tournament Dr,38654,-89.895452,34.95583,18,Semi-Private,year round,1,12,72,6863,127,72.80,72,6307,121,70.30,72,5627,118,72.20,(662) 895-7490,,1990,Open,"VISA, MasterCard Welcomed",Yes,Yes,Yes,No,$,$,Yes,Included in fee
8273,Cherokee Valley Golf Club,Olive Branch,Mississippi,6635 Crumpler Blvd,38654,-89.8550973,34.9561803,18,Public,year round,1,12,72,6751,128,72.20,72,6067,122,69.10,72,4422,116,65.40,(662) 893-4444,"Don Cottle, Jr.",1996,Open,"VISA, MasterCard, Amex Welcomed",Yes,Yes,Yes,No,$,$,Yes,Included in fee
8275,Olive Branch Country Club,Olive Branch,Mississippi,7558 Germantown Rd,38654,-89.8303033,34.9725365,18,Private,year round,1,12,71,6496,123,71.20,71,5974,119,68.70,71,4967,114,68.70,(662) 895-1555,,1963,Closed,"VISA, MasterCard, Amex Welcomed",Yes,Yes,Yes,No,$,$,No,Included in fee
8276,Plantation Golf Club,Olive Branch,Mississippi,9425 Plantation Rd,38654,-89.8229909,34.9760255,18,Public,year round,1,12,72,6773,122,72.00,72,6178,117,69.00,72,5055,109,64.41,(662) 895-3530,William Leather,1991,Open,"VISA, MasterCard, Amex Welcomed",Yes,Yes,Yes,Yes,$,$,Yes,Included in fee
8277,University of Mississippi Golf Club Ole Miss,Oxford,Mississippi,147 County Rd 1056,38655,-89.5493169,34.3856026,18,Public,year round,1,12,72,6563,129,72.80,72,6396,127,71.30,73,5306,120,70.90,(662) 234-4816,,1969,Open,"VISA, MasterCard Welcomed",Yes,Yes,No,Yes,$,$,Yes,Yes
8278,Grand Oaks Golf Course,Oxford,Mississippi,Country Club Rd,38655,-89.5437958,34.372911,18,Public,year round,1,12,70,6211,121,69.70,70,5717,117,67.50,70,4808,121,69.70,(662) 232-8663,Greg Clark,,Open,None,Yes,No,No,No,$,$,No,Yes
8280,"Oaks Golf Club, The",Pass Christian,Mississippi,7119 Menge Ave,39571,-89.24438839999999,30.38939959999999,18,Public,year round,1,12,72,6885,131,72.50,72,6330,121,69.60,72,4691,107,66.40,(228) 452-0909,Dr. Gil Morgan,1998,Open,"VISA, MasterCard Welcomed",Yes,Yes,Yes,Yes,$,$,Yes,Included in fee
8281,Pass Christian Isles Golf Club,Pass Christian,Mississippi,150 Country Club Dr,39571,-89.2803519,30.325169,18,Semi-Private,year round,1,12,72,6456,124,71.30,72,6037,121,69.50,72,5396,120,71.60,(228) 452-4851,Tom Bendelow,1948,Open,"VISA, MasterCard, Amex Welcomed",No,Yes,Yes,No,$,$,Yes,Included in fee
8282,Pearl Municipal Golf Course,Pearl,Mississippi,1001 Center City Dr,39208,-90.1042094,32.2719069,18,Public,year round,1,12,70,5947,122,68.90,70,5391,115,66.30,70,4441,104,63.90,(601) 932-3534,,,Open,"VISA, MasterCard Welcomed",No,Yes,No,Yes,$,$,Yes,Yes
8284,Azaleas at Dancing Rabbit Golf Club,Philadelphia,Mississippi,One Choctaw Trl,39350,-89.2127436,32.7735835,18,Resort,year round,1,12,72,7128,135,74.40,72,6537,130,72.10,72,4909,115,68.60,,Tom Fazio & Jerry Pate,1997,Open,"VISA, MasterCard, Amex, Discover Welcomed",Yes,Yes,Yes,No,$$,$$,Yes,Included in fee
8285,Oaks at Dancing Rabbit Golf Club,Philadelphia,Mississippi,One Choctaw Trl,39350,-89.2127436,32.7735835,18,Resort,year round,1,12,72,7076,139,74.60,72,6641,136,71.90,72,5097,123,69.00,,Tom Fazio & Jerry Pate,1999,Open,"VISA, MasterCard, Amex, Discover Welcomed",Yes,Yes,Yes,No,$$,$$,Yes,Included in fee
8286,Philadelphia Country Club,Philadelphia,Mississippi,Golf Course Rd,39350,-89.086907,32.7643442,18,Private,year round,1,12,72,6416,125,71.60,72,6076,120,69.60,72,5035,119,69.60,(601) 656-8512,,1949,Reciprocal,None,Yes,No,Yes,Yes,$,$,No,Yes
8287,Millbrook Country Club,Picayune,Mississippi,Hwy 11 No,39466,-89.67288119999999,30.5375871,18,Semi-Private,year round,1,12,72,6452,130,71.00,72,6062,126,69.30,72,4917,115,68.70,(601) 798-8711,,1954,Open,"VISA, MasterCard Welcomed",Yes,Yes,Yes,No,$,$,No,Included in fee
8288,Pontotoc Country Club,Pontotoc,Mississippi,Hwy 6,38863,-88.99343999999999,34.2892136,18,Semi-Private,year round,1,12,72,6420,130,70.90,72,6230,128,70.00,72,5618,118,67.60,(662) 489-1962,,1964,Open,"VISA, MasterCard, Discover Welcomed",Yes,No,Yes,Yes,$,$,No,Yes
8292,Pine Creek Golf Club,Purvis,Mississippi,61Clubhouse Dr,39475,-89.35881189999999,31.1480159,18,Public,year round,1,12,71,6152,112,68.80,71,5933,107,68.30,71,4661,110,67.00,(601) 794-6427,,1959,Open,None,Yes,Yes,Yes,Yes,$,$,Yes,Yes
8294,Eagle Ridge Golf Course,Raymond,Mississippi,Hwy 18,39154,-90.4170342,32.2485881,18,Public,year round,1,12,72,6526,112,68.50,72,6139,110,67.10,72,5135,113,68.50,(601) 857-5993,,1972,Open,"VISA, MasterCard Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
8295,Cottonwoods Golf Club,Robinsonville,Mississippi,13615 Old Hwy 61 No,38664,-90.29442,34.846559,18,Resort,year round,1,12,72,6999,119,72.30,72,6561,118,70.70,72,5250,116,69.80,,Hale Irwin,1998,Open,"VISA, MasterCard, Amex, Discover Welcomed",Yes,Yes,Yes,No,$$$,$$$,Yes,Included in fee
8296,River Bend Links,Robinsonville,Mississippi,1205 Nine Lakes Dr,38664,-90.421767,34.814169,18,Resort,year round,1,12,72,6923,128,72.60,72,6462,121,70.70,72,4975,114,68.90,(662) 363-1005,Clyde Johnston,1998,Open,"VISA, MasterCard, Amex Welcomed",Yes,Yes,Yes,No,$$,$$,Yes,Included in fee
8299,Big Oaks Golf Course,Saltillo,Mississippi,3481 Big Oaks Blvd,38866,-88.68884969999999,34.3088953,18,Public,year round,1,12,72,6784,124,73.10,72,6194,118,70.20,72,5098,114,69.10,(662) 844-8002,Tracy May,1996,Open,"VISA, MasterCard Welcomed",Yes,Yes,Yes,No,$,$,Yes,Included in fee
8300,Natchez Trace Golf Club,Saltillo,Mississippi,Beach Springs Rd,38866,-88.7213896,34.3669793,18,Semi-Private,year round,1,12,72,6669,128,72.60,72,6166,118,70.50,73,4731,107,67.60,(662) 869-2166,John Frazier,1955,Open,None,No,No,Yes,No,$,$,No,Yes
8303,Back Acres Country Club,Senatobia,Mississippi,1013 Country Club Dr,38668,-89.93547009999999,34.5761463,18,Private,year round,1,12,72,6511,127,72.00,72,6006,120,69.70,72,4956,119,69.30,(662) 562-9838,,1962,Reciprocal,None,Yes,No,Yes,No,$,$,No,Yes
8306,Mississippi State University Golf Club,Starkville,Mississippi,1520 Old Hwy 82 E,39759,-88.732951,33.4779043,18,Public,year round,1,12,72,6926,130,73.50,72,6402,124,71.00,72,5443,121,71.80,(662) 325-3028,Brian Ault,1986,Open,"VISA, MasterCard, Amex, Discover Welcomed",Yes,No,Yes,Yes,$,$,Yes,Yes
8307,Starkville Country Club,Starkville,Mississippi,S Montgomery - Fairway Dr,39760,-88.8103624,33.4103899,18,Private,year round,1,12,72,6367,126,70.30,72,6038,118,68.50,72,4900,120,68.60,(662) 323-1733,,1967,Reciprocal,None,Yes,Yes,No,Yes,$,$,No,Yes
8313,Clear Creek Golf Club,Vicksburg,Mississippi,1566 Tiffenton Rd,39183,-90.7187143,32.3636348,18,Public,year round,1,12,72,6601,118,71.80,72,6287,114,69.30,72,5182,109,68.70,(601) 638-9395,,1978,Open,"VISA, MasterCard Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
8317,Wolf Hollow Golf Course at Copiah-Lincoln College,Wesson,Mississippi,1028 JC Red Dr,39191,-90.3931819,31.690063,18,Public,year round,1,12,72,6745,120,71.50,72,6365,115,69.40,72,5425,117,70.60,(601) 643-8379,Kevin Tucker,1996,Open,"VISA, MasterCard Welcomed",Yes,No,Yes,Yes,$,$,Yes,Yes
8318,Old Waverly Golf Club,West Point,Mississippi,1802 Magnolia Dr,39773,-88.6073626,33.5775535,18,Private,year round,1,12,72,7000,140,74.00,72,6432,135,71.40,72,5202,111,69.30,(662) 494-8780,Bob Cupp & Jerry Pate,1987,Closed,"VISA, MasterCard, Amex Welcomed",Yes,Yes,Yes,No,$$,$$$,Yes,Yes
8320,Pine Burr Country Club,Wiggins,Mississippi,800 Pine Burr Dr,39577,-89.1603317,30.8687973,18,Public,year round,1,12,72,6501,132,71.30,72,6000,130,70.20,72,4782,114,70.20,(601) 928-4911,Earl Stone,1972,Open,"VISA, MasterCard Welcomed",Yes,No,Yes,Yes,$,$,Yes,Yes
8324,Pomme Creek Golf Course,Arnold,Missouri,1 Golfview Dr,63010,-90.371083,38.417548,18,Semi-Private,year round,1,12,66,5500,119,68.70,66,4800,114,65.80,66,3810,102,64.00,(636) 296-4653,Gary Kern,1992,Open,"VISA, MasterCard Welcomed",No,Yes,Yes,Yes,$,$,Yes,Yes
8325,Boone Valley Golf Club,Augusta,Missouri,1319 Schluersburg Rd,63332,-90.87101,38.62754899999999,18,Private,Open: 2/15 Closed: 12/15,2,12,72,6950,141,74.20,72,6216,130,70.30,72,5024,116,69.80,(636) 928-5200,P. B. Dye,1991,Closed,"VISA, MasterCard Welcomed",Yes,No,Yes,No,$$,$$,No,Yes
8328,Meadowbrook Country Club,Ballwin,Missouri,200 Meadowbrook Country Club EState,63011,-90.56336499999999,38.61667060000001,18,Private,year round,1,12,72,7037,136,74.00,72,6668,127,70.60,72,5345,121,72.20,(636) 227-9962,Robert B. Harris,1961,Closed,"VISA, MasterCard Welcomed",Yes,No,Yes,No,$,$,Yes,Yes
8329,Ballwin Golf Course,Ballwin,Missouri,333 Holloway Rd,63011,-90.53898559999999,38.6057337,9,Public,year round,1,12,36,3382,128,36.00,36,3155,122,34.60,37,2913,125,36.30,(636) 227-1750,Homer Herpel,1966,Open,"VISA, MasterCard Welcomed",No,Yes,Yes,No,$,$,Yes,Yes
8330,Eagles Landing Golf Course Of Belton,Belton,Missouri,4200 Bong Ave,64012,-94.5484611,38.833764,18,Public,year round,1,12,72,6900,135,73.40,72,6348,130,71.00,72,4909,117,64.50,(816) 318-0004,Bob E. Baldock,1965,Open,None,Yes,Yes,Yes,No,$,$,Yes,Yes
8331,Loch Lloyd Country Club,Belton,Missouri,16750 Country Club Dr,64012,-94.5896271,38.829238,18,Private,year round,1,12,70,6664,126,72.40,70,6155,122,70.10,70,5412,123,71.70,(816) 322-2117,Donald Sechrest,1990,Reciprocal,"VISA, MasterCard Welcomed",Yes,Yes,Yes,No,$,$$,Yes,Yes
8332,Southview Golf Club,Belton,Missouri,16001 S 71 Hwy,64012,-94.526945,38.8715259,18,Public,year round,1,12,72,6594,115,70.60,72,6250,113,69.30,73,5683,113,73.00,(816) 331-4042,,1955,Open,"VISA, MasterCard Welcomed",Yes,Yes,Yes,Yes,$,$,No,Yes
8335,Crowles Ridge Recreation Center,Bloomfield,Missouri,City Park Rd,63825,-89.9292572,36.8858853,9,Semi-Private,Open: 4/01 Closed: 11/01,4,10,35,2943,117,33.90,35,2823,115,33.30,35,2215,99,32.20,(573) 568-4698,,1968,Open,None,No,Yes,No,Yes,$,$,No,No
8336,Adams Point Golf Club,Blue Springs,Missouri,1601 Mize Rd,64014,-94.2071011,39.0212452,18,Public,year round,1,12,72,6938,131,73.80,72,6380,125,71.30,72,5060,114,68.10,(816) 220-3673,Donald Sechrest,1998,Open,"VISA, MasterCard, Amex Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
8337,"Country Club of Blue Springs, The",Blue Springs,Missouri,1600 N Circle Dr,64014,-94.26985309999999,39.0354558,18,Private,Open: 4/01 Closed: 10/15,4,10,72,6537,124,72.00,72,6159,122,71.40,72,5559,119,71.60,(816) 229-8103,,1958,Reciprocal,None,Yes,Yes,Yes,No,$,$,Yes,Yes
8338,Silo Ridge Golf & Country Club,Bolivar,Missouri,1572 E Mount Gilead Rd,65613,-93.3972577,37.5899733,18,Semi-Private,year round,1,12,72,6805,129,72.60,72,6181,123,69.80,72,5356,119,70.40,(417) 326-7456,Donald Sechrest,1998,Open,"VISA, MasterCard, Amex, Discover Welcomed",Yes,No,Yes,No,$,$,Yes,Included in fee
8341,Lead Belt Golf Club,Bonne Terre,Missouri,601 Berry Rd,63628,-90.5433209,37.932098,9,Semi-Private,Open: 4/01 Closed: 10/01,4,9,36,3172,117,34.90,36,3052,115,34.30,36,2448,115,33.70,(573) 358-3573,,1923,Open,None,Yes,Yes,No,No,$,$,No,Yes
8342,Skyview at Terre Du Lac Golf Club,Bonne Terre,Missouri,1424 Rue Riviera,63628,-90.61008500000001,37.8973921,18,Semi-Private,year round,1,12,72,6275,131,70.10,72,5939,128,68.40,73,5464,112,70.50,(573) 562-7091,Roy Albert Anderson,1969,Open,"VISA, MasterCard Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
8344,Thousand Hills Resort & Golf Club,Branson,Missouri,245 S Wildwood Dr,65616,-93.26397109999999,36.6322651,18,Resort,year round,1,12,64,5111,125,66.50,64,4439,116,64.70,64,3616,113,64.10,(800) 495-4653,Bob Cupp & Michael Riley,1996,Open,"VISA, MasterCard, Amex, Discover Welcomed",Yes,Yes,Yes,Yes,$$,$$,Yes,Included in fee
8346,Pointe Royale Country Club,Branson,Missouri,1000 Pointe Royale Dr,65616,-93.28603149999999,36.5975057,18,Resort,Open: 4/01 Closed: 11/30,4,11,70,6205,126,70.10,70,6067,125,69.90,70,4400,112,64.40,(417) 334-4477,"Ault, Clark & Associates",1987,Open,"VISA, MasterCard, Amex, Discover Welcomed",No,Yes,Yes,No,$$,$$,Yes,Yes
8347,Berry Hill Golf Course,Bridgeton,Missouri,11919 Berry Hill Rd,63044,-90.398772,38.7632514,9,Public,Open: 2/15 Closed: 12/15,2,12,36,3101,115,35.40,36,2762,115,35.50,37,2526,110,34.20,(314) 731-7979,,1954,Open,"VISA, MasterCard Welcomed",No,Yes,Yes,Yes,$,$,Yes,Yes
8352,Lake Valley Country Club,Camdenton,Missouri,Lake Rd 5479,65020,-92.790633,37.9848395,18,Semi-Private,Open: 2/01 Closed: 12/01,2,11,72,6405,121,71.10,72,6123,118,69.30,74,5268,118,70.50,(573) 346-7218,Floyd Farley,1969,Open,"VISA, MasterCard Welcomed",Yes,Yes,Yes,No,$$,$$,Yes,Included in fee
8353,Cameron Veterans' Memorial Golf Club,Cameron,Missouri,1000 S Park Ave,64429,-94.24345919999999,39.72911209999999,18,Semi-Private,Open: 4/01 Closed: 10/31,4,10,72,5820,113,67.70,72,5550,110,66.80,74,4997,108,68.50,(816) 632-2626,,1945,Open,None,No,Yes,Yes,No,$,$,No,Yes
8355,Cape Girardeau Country Club,Cape Girardeau,Missouri,Country Club Dr,63701,-89.5084497,37.3301971,18,Private,year round,1,12,70,6453,121,70.30,70,5915,116,68.00,71,5020,112,69.40,(573) 335-7224,,1928,Reciprocal,None,Yes,Yes,Yes,No,$,$,No,Yes
8357,Valley at Briarbrook Country Club,Carl Junction,Missouri,502 Briarbrook Dr,64834,-94.53989349999999,37.1593553,9,Private,year round,1,12,36,3310,125,35.80,36,3175,122,35.10,37,2893,133,37.10,(417) 649-4653,Jim Latimer,1964,Reciprocal,"VISA, MasterCard Welcomed",Yes,Yes,No,Yes,$,$,Yes,Yes
8359,Hillside at Briarbrook Country Club,Carl Junction,Missouri,502 Briarbrook Dr,64834,-94.53989349999999,37.1593553,9,Private,year round,1,12,36,3353,125,35.80,36,3157,122,35.10,39,3032,133,37.10,(417) 649-4653,Jim Latimer,1964,Reciprocal,"VISA, MasterCard Welcomed",Yes,Yes,No,Yes,$,$,Yes,Yes
8361,Carthage Municipal Golf Course,Carthage,Missouri,2000 Oak St,64836,-94.34480219999999,37.1764831,18,Public,year round,1,12,71,6402,124,69.30,71,5953,120,67.40,73,5469,115,70.50,(417) 237-7030,Mike Farlow,1937,Open,"VISA, MasterCard Welcomed",No,Yes,Yes,No,$,$,Yes,Yes
8368,The Championship at Forest Hills Country Club,Chesterfield,Missouri,36 Forest Club Dr,63005,-90.5924983,38.6159876,18,Private,year round,1,12,72,6743,138,73.70,72,6423,134,72.00,73,5586,125,72.70,(636) 227-1528,Ted Cox,1963,Reciprocal,"VISA, MasterCard Welcomed",Yes,Yes,Yes,No,$$,$$,Yes,Yes
8370,Green Hills Golf Course,Chillicothe,Missouri,500 W Mohawk Rd,64601,-93.549458,39.818693,18,Public,year round,1,12,72,6796,115,71.30,72,6042,109,67.90,72,5079,112,68.50,(660) 646-6669,,1993,Open,"VISA, MasterCard Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
8377,A. L. Gustin Golf Course,Columbia,Missouri,Stadium Blvd,65211,-92.3532908,38.9390821,18,Public,Open: 3/01 Closed: 10/31,3,10,70,6430,123,69.70,70,5951,119,67.40,70,4683,116,71.30,(573) 882-6016,Floyd Farley,1957,Open,"VISA, MasterCard, Discover Welcomed",Yes,Yes,Yes,Yes,$,$,Yes,Yes
8378,Columbia Golf & Country Club,Columbia,Missouri,2210 N Country Club Dr,65201,-92.305398,38.957912,18,Private,year round,1,12,72,6326,124,70.80,72,5866,120,69.20,71,5081,111,68.80,(573) 449-4734,Tom Bendelow,1921,Reciprocal,"VISA, MasterCard, Amex, Discover Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
8379,"Country Club of Missouri, The",Columbia,Missouri,1300 Woodrail Ave,65203,-92.35888330000002,38.9161958,18,Private,Open: 4/01 Closed: 10/31,4,10,72,6493,132,72.20,72,6008,125,69.70,72,5015,118,69.40,(573) 442-1310,Dr. Martin Ferguson,1972,Reciprocal,None,Yes,Yes,Yes,No,$$,$$,Yes,Yes
8382,"Regulation Eighteen at Players Club, The",Crescent,Missouri,745 Lewis Rd,63025,-90.60516,38.5314053,18,Private,year round,1,12,72,7119,133,74.10,72,6704,130,72.70,72,5439,118,70.80,(636) 938-6200,Gary Kern,1986,Closed,None,Yes,Yes,Yes,No,$,$,Yes,Yes
8386,Cottonwood Golf Club,De Soto,Missouri,1000 Lake Shore Dr,63020,-90.58444709999999,38.155727,9,Semi-Private,year round,1,12,36,3335,124,36.00,36,2975,117,34.00,37,2585,113,33.90,(636) 586-8803,Hale Irwin,1986,Open,None,No,Yes,No,Yes,$,$,No,Yes
8387,Hidden Trails Country Club,Dexter,Missouri,11601 Hidden Trails Dr,63841,-90.0170828,36.7863095,18,Semi-Private,Open: 3/15 Closed: 11/15,3,11,72,6692,122,72.00,72,6439,120,70.90,72,5506,115,70.00,(573) 624-3638,,1974,Open,None,Yes,Yes,Yes,Yes,$,$,No,Yes
8391,Eldon Country Club,Eldon,Missouri,Hwy 54,65026,-92.5619882,38.3386924,18,Semi-Private,Open: 3/01 Closed: 11/15,3,11,71,5967,123,69.00,71,5508,118,67.10,73,4754,110,66.60,(573) 392-4172,,1948,Open,"VISA, MasterCard Welcomed",Yes,Yes,Yes,No,$,$,Yes,Included in fee
8393,Sun Valley Golf Course,Elsberry,Missouri,Hwy W,63343,-90.86581609999999,39.1333998,18,Public,Open: 3/01 Closed: 10/31,3,10,70,6435,134,70.50,70,5980,130,68.50,70,5036,109,69.30,(573) 898-2613,Gary Kern,1987,Open,"VISA, MasterCard Welcomed",Yes,Yes,No,Yes,$,$,Yes,Yes
8396,One/Three at Country Club at the Legends,Eureka,Missouri,625 Legends Pkwy,63025,-90.6509165,38.4975538,18,Private,Open: 4/01 Closed: 10/31,4,10,72,6879,139,73.60,72,6389,136,71.50,72,5243,122,71.50,(636) 938-5548,"Robert Trent Jones, Jr.",1989,Reciprocal,None,Yes,Yes,Yes,Yes,$$,$$,Yes,Yes
8397,Two/Three at Country Club at the Legends,Eureka,Missouri,625 Legends Pkwy,63025,-90.6509165,38.4975538,18,Private,Open: 4/01 Closed: 10/31,4,10,72,6917,140,73.70,72,6451,137,71.40,72,5267,122,71.20,(636) 938-5548,"Robert Trent Jones, Jr.",1989,Reciprocal,None,Yes,Yes,Yes,Yes,$$,$$,Yes,Yes
8398,Fox Run Golf Club,Eureka,Missouri,1 Putt Ln,63025,-90.6002879,38.4453407,18,Private,Open: 3/15 Closed: 12/15,3,12,72,7232,144,74.60,72,6800,139,72.60,72,5415,121,70.30,(636) 938-4653,Gary Kern,1993,Closed,None,Yes,Yes,Yes,No,$,$$,No,Yes
8399,Hidden Valley Country Club,Eureka,Missouri,17409 Hidden Valley Dr,63025,-90.6443891,38.5302174,18,Private,Open: 4/01 Closed: 11/01,4,10,70,6162,118,69.80,70,5698,114,67.70,69,4558,115,68.50,(636) 938-5373,Tim Boyd,1962,Closed,None,Yes,Yes,Yes,No,$,$,Yes,Yes
8400,One/Two at Country Club at the Legends,Eureka,Missouri,625 Legends Pkwy,63025,-90.6509165,38.4975538,18,Private,Open: 4/01 Closed: 10/31,4,10,72,7028,142,74.50,72,6582,139,72.10,72,5486,126,72.80,(636) 938-5548,"Robert Trent Jones, Sr.",1989,Reciprocal,None,Yes,Yes,Yes,Yes,$$,$$,Yes,Yes
8401,Excelsior Springs Golf Club,Excelsior Springs,Missouri,1201 E Golf Hill Dr,64024,-94.2082348,39.3340656,18,Public,Open: 4/01 Closed: 10/01,4,9,72,6705,120,72.00,72,6411,116,69.50,72,5069,107,65.80,(816) 630-3731,Tom Bendelow,1915,Open,None,No,Yes,Yes,Yes,$,$,Yes,Yes
8402,Eagle Lake Golf Club,Farmington,Missouri,4215 Hunt Rd,63640,-90.4469939,37.8135657,18,Semi Private,All Year,1,12,72,7093,130,73.90,72,6720,125,72.30,72,5648,113,70.00,(573) 756-6660,Gary Kern,1993,Open,Amex MasterCard Visa Discover card(s) Welcomed,Yes,Yes,Yes,No,$,$,&nbsp;Yes,Yes
8407,Crystal Highlands Golf Club,Festus,Missouri,3030 US Hwy 61,63028,-90.335782,38.153655,18,Public,year round,1,12,72,6553,135,71.60,72,6022,130,69.10,72,4859,109,68.00,(636) 931-3880,Dr. Michael Hurdzan,1988,Open,"VISA, MasterCard, Discover Welcomed",Yes,Yes,Yes,Yes,$,$,Yes,Yes
8408,Old Fleurissant Golf Club,Florissant,Missouri,50 Country Club Ln,63033,-90.281961,38.80582380000001,18,Public,Open: 2/28 Closed: 12/25,2,12,72,6571,120,69.90,72,6059,117,68.80,72,5119,114,71.00,(314) 741-7444,,1964,Open,"VISA, MasterCard Welcomed",Yes,Yes,Yes,Yes,$,$,Yes,Yes
8409,Incline Village Golf Course,Foristell,Missouri,2000 Fairway Dr,63348,-90.9681014,38.8650574,18,Public,year round,1,12,71,6008,119,68.40,71,5789,117,67.50,71,4609,113,70.10,(636) 463-7274,Pick it Ray & Silver,1964,Open,"VISA, MasterCard, Discover Welcomed",No,Yes,Yes,Yes,$,$,Yes,Yes
8411,Piney Valley Golf Course,Fort Leonard Wood,Missouri,Building 10221,65473,-92.06933769999999,37.73287910000001,18,Military,year round,1,12,72,7015,121,72.80,72,6730,117,71.40,72,5067,104,68.20,(573) 329-4770,,1958,Open,"VISA, MasterCard, Amex, Discover Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
8413,Fremont Hills Country Club,Fremont Hills,Missouri,1953 Fremont Hills Dr,65714,-93.2542321,37.0672855,18,Private,Open: 3/01 Closed: 12/01,3,11,71,6296,128,71.30,71,6015,125,70.10,71,4854,117,68.70,(417) 725-1506,Press Maxwell,1971,Reciprocal,"VISA, MasterCard Welcomed",Yes,No,Yes,No,$,$,Yes,Yes
8414,Tanglewood Golf Course,Fulton,Missouri,845 State Road Hh,65251,-91.9399766,38.854335,18,Public,year round,1,12,72,6883,134,73.40,72,6291,127,70.70,72,5131,107,67.80,(573) 642-7277,Jerry Loomis,1997,Open,"VISA, MasterCard, Amex, Discover Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
8417,Daviess County Country Club,Gallatin,Missouri,Business Hwy 6 W,64640,-93.9658565,39.9197424,9,Semi-Private,year round,1,12,35,3023,119,33.80,35,2938,115,32.90,37,2858,113,36.00,(660) 663-2922,,1948,Open,None,No,No,Yes,Yes,$,$,No,Yes
8420,River Oaks Golf Club,Grandview,Missouri,14204 Saint Andrews Dr,64030,-94.5172073,38.8661925,18,Public,year round,1,12,71,6380,119,70.20,71,5933,114,68.00,73,5111,114,69.90,(816) 966-8111,Marvin Ferguson,1972,Open,"VISA, MasterCard, Discover Welcomed",No,Yes,No,Yes,$,$,Yes,Yes
8421,Norwoods Golf Club,Hannibal,Missouri,Route 1,63401,-91.40108479999999,39.6949195,18,Public,Open: 2/01 Closed: 12/15,2,12,72,6459,120,70.30,72,5952,116,68.00,72,4779,110,62.00,(573) 248-1998,Scott & Scott,1996,Open,"VISA, MasterCard Welcomed",Yes,Yes,Yes,Yes,$,$,Yes,Yes
8423,Hannibal Country Club,Hannibal,Missouri,1200 Country Club Dr,63401,-91.3779117,39.7170847,9,Private,Open: 4/01 Closed: 11/30,4,11,35,2880,113,34.00,35,2775,112,33.40,35,2332,114,35.30,(573) 221-0629,,1903,Reciprocal,None,No,No,Yes,No,$,$,Yes,Yes
8425,Eagle Knoll Golf Club,Hartsburg,Missouri,5757 E Eagle Knoll Dr,65039,-92.263403,38.695914,18,Public,year round,1,12,72,6920,141,73.80,72,6692,134,72.80,72,5206,113,69.60,(573) 761-4653,Gary Kern,1996,Open,"VISA, MasterCard, Discover Welcomed",Yes,Yes,Yes,No,$,$,Yes,Included in fee
8426,Joachim Golf Course,Herculaneum,Missouri,959 Scenic Dr,63048,-90.3950339,38.2613376,9,Semi-Private,year round,1,12,36,3129,116,34.80,36,2946,114,34.00,36,2255,106,32.70,(636) 479-4101,,1934,Open,"VISA, MasterCard Welcomed",No,Yes,No,No,$,$,Yes,Yes
